big	tables	[29428, 2957, 24516, 25484, 27886, 36586, 6355, 471, 472, 5243, 19824]
bar	area	[3774, 20338, 3932, 4740, 7102, 7110, 7619, 8166, 9389, 10070, 10072, 10908, 12803, 13126, 13811, 14137, 14139, 15457, 15619, 16147, 17860, 18418, 20549, 21591, 22823, 23272, 24684, 26438, 26804, 27411, 27872, 29026, 29093, 29431, 30617, 31054, 31263, 32374, 32776, 33198, 33883, 34264, 35164, 35809, 35878, 36833, 39935, 40426, 41384, 41810, 43380, 43641, 44434, 44560, 44965, 45034, 46955, 47042, 47395, 48438, 48870, 49299, 49468, 49470, 49772, 50078, 12096, 21514, 31335, 3169, 3225, 8299, 13000, 2847, 3070, 7358, 7984, 9622, 11899, 20260, 22047, 25872, 26646, 5523, 6084, 7326, 8397, 8398, 8701, 15452, 3131, 5340, 6722, 6991, 11716, 12109, 12552, 13301, 14306, 14970, 17394, 18415, 18419, 18521, 24695, 26826, 27122, 29818, 29945, 35728, 36660, 5087, 7147, 8385, 8626, 9219, 10962, 11622, 13573, 1826, 3300, 3684, 5180, 5223, 7369, 9595, 10079, 11236, 13430, 16495, 18151, 18651, 20966, 21542, 23020, 23479, 26652, 26854, 28559, 28714, 28801, 29944, 31989, 31993, 32073, 32723, 34190, 34736, 35424, 36143, 36890, 4004, 6253, 6256, 10254, 11711, 8577, 963, 15008, 2645]
great	sides	[3752, 9487, 18511, 25958, 34559, 291, 8380, 21995, 1978, 4638, 4663, 5374, 11554, 11671, 12154, 5868, 5962, 15087, 11393, 34258, 1367, 10264, 11549, 12026, 13645, 34796, 3576]
better	places	[6568, 6934, 14745, 47706, 29469, 26358, 30832, 135, 19726, 2247, 6366, 17208, 4230, 4274, 6552, 5956]
ground	pork	[8816, 8357, 13413, 14624, 5730, 599, 2397, 3499, 6164, 8136, 8439, 10208, 13596, 16065, 17724, 17962, 18792, 15115, 24904]
wine	pairing	[764, 325, 441, 1503, 1572, 1870, 2460, 2569, 2678, 2847, 3139, 4478, 5044, 5082, 5475, 5922, 6038, 6313, 6628, 6669, 6927, 7176, 8572, 8921, 9305, 9695, 10150, 11460, 12219, 12233, 12444, 12457, 12591, 12750, 12995, 13351, 13508, 13970, 14145, 14486, 14906, 14918, 15043, 15762, 15833, 16438, 128, 433, 565, 800, 1052, 1834, 2045, 2110, 2149, 2181, 2677, 2726, 2751, 3103, 3192, 3449, 3564, 4051, 4139, 4481, 4722, 5166, 5301, 5703, 5774, 5977, 6215, 6327, 6506, 6539, 6611, 7122, 7736, 8137, 8567, 8577, 8814, 8827, 8943, 9004, 9312, 9382, 9402, 9609, 9694, 9712, 9942, 10507, 10757, 10801, 10959, 11206, 11490, 11649, 11660, 11974, 12008, 12009, 12144, 12270, 12540, 12740, 13020, 13245, 13283, 13288, 13318, 13624, 13911, 13966, 14045, 14250, 14366, 14541, 14911, 15104, 15111, 15385, 15409, 15460, 15513, 15619, 15699, 15830, 15936, 15971, 16043, 16174, 16257, 12721]
best	service	[16417, 21028, 18670, 21334, 35740, 36396, 36407, 46375, 20410, 26257, 29646, 6819, 10449, 16818, 18777, 20469, 25859, 4518, 7237, 15111, 15948, 18487, 5849, 7062, 1273, 2199, 16819, 16823, 26149, 9101, 9299, 315, 1661, 7339, 8527, 9050, 8812, 9656, 7868, 19518, 10179, 19729, 2953, 5469, 9312]
excellent	service	[1833, 4689, 10126, 10165, 12175, 13364, 16907, 18374, 18999, 4175, 21576, 24511, 26515, 200, 559, 1177, 2826, 2999, 4165, 10258, 11337, 11993, 12510, 12866, 13524, 13826, 14491, 14611, 14719, 15402, 16230, 19648, 20370, 20895, 21702, 22027, 24071, 24485, 26136, 26427, 26673, 28887, 31510, 31536, 32153, 32498, 32877, 35362, 35417, 36909, 36977, 37836, 37876, 40254, 41566, 41694, 42676, 42716, 43238, 43587, 44528, 44746, 44979, 45835, 45926, 45992, 46249, 46966, 47241, 47611, 47759, 49439, 8386, 12912, 15880, 20422, 21517, 26635, 26936, 30574, 694, 5054, 11214, 16304, 16595, 19261, 19750, 21356, 23171, 5689, 6869, 7285, 8080, 9503, 13629, 15379, 19552, 560, 3125, 8006, 8858, 8864, 9764, 15195, 15364, 17502, 1208, 1780, 3622, 4370, 8518, 9590, 9849, 11016, 11158, 11405, 11524, 15187, 19083, 20283, 20346, 25768, 28234, 30928, 32855, 33551, 33815, 36095, 36140, 36763, 305, 427, 575, 868, 895, 1550, 2332, 2491, 3000, 4212, 4353, 4467, 4658, 4725, 5117, 5329, 5407, 6985, 7022, 7438, 7700, 8334, 9314, 9462, 9881, 9904, 10682, 11425, 11515, 12410, 12497, 12752, 14251, 14797, 15522, 15529, 16040, 16128, 16335, 17148, 17236, 17952, 18271, 18536, 18588, 501, 727, 1233, 1541, 1593, 4488, 4939, 5093, 5298, 596, 853, 1514, 2650, 2792, 3361, 4430, 5841, 6383, 7042, 7314, 9317, 9502, 10810, 1118, 4438, 11823, 11926, 14434, 15626, 19825, 22508, 25708, 27046, 30215, 30278, 30856, 32664, 33278, 34071, 36903, 2094, 331, 1943, 5880, 6231, 6390, 7052, 7183, 7487, 7762, 8900, 9313, 9325, 10802, 11670, 11677, 12544, 13356, 13713, 13899, 14523, 15296, 15309, 15381, 426, 695, 3795, 3833, 3838, 4129, 5706, 6290, 7500, 7938, 8133, 8354, 8368, 8390, 8524, 8908, 9174, 146, 805, 1104, 2782, 3590, 6445, 7454, 8079, 8710, 9250, 9395, 9878, 12689, 23271, 464, 4258, 4385, 7171, 7646, 7648, 9140, 11176, 12057, 12236, 13119, 14874, 15217, 15233, 17887, 18402, 20037, 20257, 20284, 20391, 21375, 21943, 904, 2376, 3239, 5732, 7375, 7738, 7828, 8047, 8197, 9949, 10406, 5934, 9733, 17091, 22313, 4271, 11659, 16990, 36955, 39224, 1445, 12074, 22433, 4730, 9755, 18933, 5296, 22373, 3018, 12646, 5507, 7132, 7133, 593, 6690, 9376, 3617, 18749]
perfect	service	[135, 12781, 16823, 18684, 42577, 34545, 38, 8980, 10791, 13193, 15691, 4894, 11330, 16428, 20, 3261, 15762, 10890, 2833]
bacon	bits	[2909, 6619, 7395, 9095, 10496, 11248, 11641, 14064, 14596, 15747, 19269, 22165, 22744, 28925, 34196, 519, 11542, 24736, 2016, 2084, 7885, 879, 2160, 3474, 5477, 6693, 19159, 7811]
sweetened	cream	[116, 805, 2883, 6023, 7544, 7550, 7836, 8075, 9718, 11065, 12015, 7834]
mind	wait	[12456, 25751, 5856, 2780, 5457, 20837, 28185, 13685, 6581, 14448, 21295, 12636]
satisfying	meal	[616, 14108, 18167, 25224, 48694, 14239, 1400, 6783, 11579, 19034, 10761, 16265, 25324, 6563, 2292, 663, 6531, 15591, 18063, 2707, 4381, 2963, 6115, 1957, 16030, 22266]
red	broth	[10065, 30661, 30962, 5239, 12726, 14681, 15010, 17680, 19053, 29451, 31174]
yogurt	sauce	[14239, 16770, 34364, 1008, 3502, 4374, 6387, 7372, 10173, 10182, 10354, 13311, 14774, 14875, 15292, 15903, 16234, 17515, 4189, 5605]
best	sushi	[6, 201, 502, 1294, 1648, 2522, 2974, 3175, 3639, 3827, 4334, 5158, 5413, 5806, 5998, 6477, 6716, 6722, 6929, 6995, 7697, 7728, 8205, 8524, 9180, 9412, 9696, 9769, 9914, 10059, 10207, 10727, 10776, 10980, 10998, 11016, 11040, 11321, 11601, 11824, 12385, 12465, 12878, 12881, 12911, 12916, 13431]
wild	mushroom	[15948, 2313, 3784, 5866, 7516, 10122, 11178, 11468, 12261, 13732, 13805, 13999, 14288, 14300, 14354, 14543, 14908, 15011, 15366, 15514, 15605, 15609, 15651, 16156, 16557, 16716, 17198, 18191, 18787, 19712, 19754, 20027, 20350, 21235, 21945, 22243, 23727, 16177, 12, 836, 1662]
great	start	[19029, 20354, 4299, 1275, 3754, 8813, 26569, 7992, 11876, 20545, 14417, 7609, 7547, 14755, 10451]
waffle	fries	[103, 258, 273, 477, 623, 630, 791, 919, 999, 1055, 1258, 1276, 1277, 1460, 1700, 1722, 1748, 2078, 2208, 2501, 2649, 2714, 2948, 3095, 3136, 3246, 3327, 3340, 3388, 3491, 3628, 3741, 3958, 4267, 4784, 4961, 5147, 5164, 5170, 5299, 5579, 5647, 5713, 5722, 5762, 5864, 5975, 5998, 6060, 6064, 6147, 6297, 6330, 6331, 6432, 6776, 6784, 7106, 7285, 7298, 7311, 7369, 7385, 7438, 7530, 7542, 7622, 7779, 7952, 8042, 8248, 8250, 8355, 8723, 8906, 8977, 9059, 9124, 9182, 9233, 9299, 9617, 10232, 10560, 10575, 10626, 10961, 11063, 11334, 11522, 11660, 11975, 12172, 12232, 12238, 12649, 12757, 12766, 12779, 12862, 13065, 13086, 13092, 13154, 13351, 13432, 13454, 13497, 13610, 13720, 13908, 14345, 14597, 14616, 14664, 14993, 15422, 15427, 15508, 15532, 15629, 15637, 15798, 16021, 16038, 16136, 16335, 16363, 16468, 16469, 16655, 16676, 16786, 16875, 16905, 16914, 17252, 17504, 17619, 17647, 17686, 17737, 17775, 17785, 17865, 18099, 18144, 18304, 18324, 18481, 18655, 18819, 19057, 19269, 19274, 19734, 19785, 19792, 19988, 19999, 20064, 20460, 20602, 20856, 20861, 21000, 21041, 21184, 21362, 21570, 21601, 21762, 22052, 22101, 22158, 22182, 22254, 22296, 22392, 22453, 22459, 22551, 22774, 22865, 22893, 22941, 22986, 23050, 23070, 23082, 23519, 23531, 23723, 23776, 1054, 3543, 18325]
ginger	soy	[7438, 42, 63, 69, 1903, 2333, 2418, 2492, 2878, 3019, 3843, 4093, 4100, 4220, 4465, 4900, 5692, 5781, 5867, 5903, 6046, 6220, 6246, 7543, 7971, 7982, 8249, 8277, 8946, 9013, 9409, 9940, 10176, 10466, 11466, 11703, 12096, 12817, 13281, 13373, 13517, 13748, 15088, 15090, 16399, 16786, 16854, 16996, 17019, 17428, 17461, 17492, 18723, 19626, 20210, 20783, 21181, 21450, 21492, 21689, 21802, 10456]
black	cod	[8354, 21077, 36747, 6682, 8974, 441, 467, 998, 1335, 1677, 2523, 2884, 3754, 4156, 4420, 4748, 5133, 6129, 6420, 7236, 7339, 7438, 7517, 8121, 8124, 8561, 8563, 8626, 9102, 9262, 10025, 10704, 11212, 11223, 11229, 11548, 12415, 12417, 12424, 12437, 12717, 14393, 15319, 15332, 15425, 15882, 16059, 16259, 16353, 16354, 16380, 16958, 17452, 17752, 18550, 19230, 19252, 19305, 19785, 19937, 20387, 20821, 21248, 21331, 21384, 21729, 22429, 13407]
cheese	burrito	[2176, 4746, 1788, 431, 696, 750, 1548, 4310, 4570, 4645, 4655, 5368, 7240, 7446, 7785, 9204, 9214, 10022, 10453, 11948, 12836, 13518, 1821, 5372, 5420, 6384, 123, 280, 408, 717, 759, 992, 1415, 2287, 2846, 3373, 3519, 4402, 4604, 6102, 6526, 7662, 7977, 8771, 9274, 9631, 10020, 10306, 10353, 10809, 10875, 12442, 12584]
mexican	food	[5605, 16056, 24893, 4, 194, 332, 367, 427, 504, 615, 727, 886, 906, 982, 995, 1251, 1266, 1293, 1359, 1549, 1619, 1766, 1909, 1941, 1943, 1972, 2061, 2077, 2095, 2100, 2344, 2347, 2498, 2801, 2936, 3056, 3072, 3098, 3128, 3136, 3189, 3345, 3352, 3437, 3491, 3571, 3761, 3828, 3873, 3941, 3947, 3955, 4016, 4079, 4163, 4230, 4253, 4271, 4330, 4400, 4426, 4475, 4640, 4763, 4834, 4885, 4920, 4937, 4977, 5303, 5321, 5332, 5392, 5397, 5400, 5472, 5618, 5624, 5630, 5634, 5658, 5750, 5797, 5836, 5871, 5883, 5905, 6019, 6020, 6235, 6329, 6361, 6406, 6486, 6568, 6677, 6753, 6799, 6808, 6879, 6961, 6990, 7431, 7508, 7511, 7531, 7549, 7556, 7660, 456, 592, 622, 800, 1283, 1294, 1304, 1582, 1652, 1659, 1693, 1710, 2083, 2106, 2109, 2235, 2366, 2375, 2448, 2523, 2772, 2878, 2879, 2959, 3068, 3097, 3170, 3224, 3276, 3379, 3391, 3413, 3444, 3566, 3642, 3789, 3830, 3929, 4119, 4226, 4353, 4387, 4541, 4772, 4919, 5042, 5043, 5088, 5137, 5171, 5211, 5219, 5359, 5377, 5385, 5404, 5482, 5573, 5686, 5695, 5711, 5729, 5783, 5820, 5847, 5911, 5964, 5989, 5998, 6216, 6279, 6460, 6488, 6505, 6547, 6548, 6565, 6640, 6731, 6845, 6958, 7089, 7196, 7208, 7226, 7296, 7305, 7343, 7388, 7465, 7579, 7586, 7659, 4889, 17708, 26659, 10694, 10, 20, 181, 192, 228, 258, 287, 291, 399, 400, 459, 586, 631, 705, 737, 795, 817, 905, 1001, 1013, 1034, 1073, 1188, 1221, 1265, 1315, 1360, 1386, 1482, 1510, 1638, 1743, 1824, 2015, 2019, 2150, 2154, 2298, 2311, 2578, 2607, 2711, 2712, 2733, 2757, 2783, 2815, 2871, 2908, 2910, 2935, 3129, 3348, 3424, 3595, 3627, 3744, 3767, 4115, 4142, 4292, 4544, 4556, 4569, 4637, 4822, 4862, 4869, 4963, 5145, 5182, 5243, 5244, 5257, 5335, 5441, 5513, 5537, 5827, 5895, 6062, 6174, 6192, 6335, 6349, 6427, 6534, 6535, 6536, 6567, 6574, 6611, 6662, 6699, 6733, 6858, 6859, 7281, 7317, 7369, 7377, 7409, 7421, 7473, 7512, 7790, 7860, 8011, 8058, 8141, 8271, 8323, 8431, 8475, 8529, 8560, 8722, 8799, 8898, 8939, 9160, 9177, 9258, 9281, 9462, 9531, 9735, 9944, 10013, 10170, 10202, 10207, 10213, 10259, 10282, 10292, 10387, 10421, 10445, 10472, 10490, 10623, 10671, 10780, 10831, 10839, 10970, 11047, 11197, 11414, 11465, 11574, 11645, 11647, 11677, 11725, 11798, 11909, 11995, 12037, 12210, 12379, 12465, 12466, 12501, 12556, 12702, 12791, 12793, 12799, 12851, 12912, 12947, 12979, 13012, 13070, 13074, 13122, 13177, 13186, 13260, 13268, 13501, 13541, 13554, 13587, 13650, 13685, 13751, 13774, 7480, 26, 3534, 6721]
amazing	sauce	[2370, 3103, 12405, 9082, 30026, 31533, 33260, 35212, 39212, 24658, 27262, 31634, 401, 692, 1412, 6034, 2406, 20047, 1764, 17215, 28679, 8988, 736, 3023, 3040, 8491, 382, 1174, 2731, 4545, 17824, 20981, 21179, 28189, 36815, 36961, 5107, 816, 716, 1811, 2031, 2488, 5600, 10703, 672, 2665, 9274, 10729, 10828, 22012, 2963, 34714, 18684]
great	appetizer	[3663, 10324, 11742, 16080, 26487, 30708, 25603, 25684, 7705, 11334, 15381, 6691, 9294]
loud	place	[11538, 10234, 16630, 19448, 20385, 21667, 21755, 22814, 31265, 32151, 32830, 33278, 33690, 35319, 36179, 36606, 36908, 36931, 41613, 42464, 44104, 44810, 45738, 47462, 47692, 17424, 3539, 2270, 21235, 21419, 27718, 32848, 15616, 20661, 9324, 2987, 5168, 19928, 45192]
tastes	great	[15718, 21622, 29740, 33155, 19444, 20451, 44024, 49971, 4679, 13957, 1445, 7615, 1254, 1404, 13335, 28829, 3346, 3858, 13726, 4660, 31990, 34955, 2169, 1555, 3209, 929, 16670, 17991, 24914, 27063, 2646, 20301, 20644, 2559, 2759, 2768, 26619, 1242, 2540, 7960, 14789, 2169, 2771, 12709, 893]
greek	restaurant	[16126, 245, 1730, 2478, 2855, 3100, 3242, 3243, 3960, 3986, 4331, 4495, 4688, 5707, 5969, 6580, 7221, 7787, 8304, 8498, 8561, 8681, 9519, 9573, 9710, 10128, 10235, 10449, 11409, 11457, 12325, 12415, 12587, 12791, 13364, 13420, 13446, 13844, 14108, 14596, 15169, 15875, 15878, 15916, 16760, 16872, 16897, 16933, 17083, 17618]
favorite	restaurant	[3455, 5091, 5427, 6569, 8820, 14168, 20929, 27000, 1870, 7599, 19019, 22916, 27728, 28871, 30563, 37693, 38050, 40228, 46031, 23594, 10067, 5689, 9901, 11852, 2606, 4432, 5169, 5927, 6326, 6389, 7415, 8015, 8239, 8319, 8431, 9048, 9559, 11138, 11541, 12196, 12611, 12932, 14695, 15118, 15479, 16437, 16603, 17577, 17967, 18239, 18252, 285, 3678, 449, 3302, 4445, 5776, 13529, 22397, 36898, 21414, 6300, 7974, 11489, 12637, 15757, 22103, 352, 1160, 1170, 1241, 1823, 2297, 2994, 3750, 5168, 5979, 6719, 6967, 7962, 8063, 8354, 9581, 10167, 10698, 11637, 11935, 13897, 13971, 14638, 15459, 16089, 16503, 16714, 17401, 17758, 18392, 19959, 20741, 20938, 21263, 21569, 21610, 21817, 21967, 3436, 14579]
truffle	cheese	[9173, 13573, 75, 469, 1176, 1745, 2601, 2638, 4475, 5178, 5286, 6160, 6562, 7042, 7137, 7205, 7954, 8203, 9312, 9864, 11829, 12072, 12769, 13383, 13782, 17079, 17380, 17943, 18240, 19594, 20624, 3033, 311]
