============Overall============
149 templates in total. 480 attributes in total. 697 values in total. 2104 extractions in total. ============Template============
greasy	side	[47925, 22907, 28735, 28740, 30314, 2704, 3639, 10130, 5551, 14097, 26033, 868, 5103, 17947]
red	water	[825, 3126, 33058, 14326, 31147, 7537, 4245, 866, 20096, 6330, 11999]
good	overall	[1262, 7394, 15885, 23198, 90, 14715, 4300, 21686, 5435, 17270, 7767, 10202, 32797, 37063, 19280, 28936, 34961, 24108, 3408, 16, 5442, 6787, 17961, 15360, 16492]
american	cheese	[26658, 29540, 30178, 5291, 881, 2220, 4044, 6128, 6747, 12337, 13842, 14589, 16464, 18023, 18544, 19876, 20576, 20939, 21242, 226, 4594, 2457, 4788, 6622, 13777, 14525, 16072, 16238, 26316]
food	joint	[1114, 23461, 24789, 31942, 3026, 8597, 8933, 22391, 2055, 6091, 6778, 1449, 4339, 4842, 6794, 7272, 18077, 15843, 16714, 20132, 3798, 9912, 1860, 5639, 11, 35, 10115, 13061, 13148, 13372, 3599, 8152, 8962, 17367, 17490, 22048]
cold	night	[3051, 3615, 7312, 9709, 10769, 11752, 16853, 21835, 24798, 32982, 7643, 21739, 1113, 1945, 2517, 2986, 4514, 5860, 7657, 17214, 24121, 26732, 31699, 5039, 5169, 11942, 19056, 20681, 36480, 8198, 11488, 8600, 17476]
better	place	[28063, 1570, 29676, 12264, 20379, 23120, 5736, 9139, 28257, 5911, 15141, 16114, 13819, 22144, 25656, 30362, 31506, 33668, 34707, 3009, 8031, 10393, 5246, 7102, 1155, 10509, 11326]
right	amount	[3746, 23566, 45317, 48243, 5165, 6445, 14477, 6743, 4629, 11353, 14736, 7103, 11556, 5268, 7845, 19846, 27216, 13537, 4183, 12308, 2071, 11238, 14938, 18087, 9861, 13525, 11672, 4451, 6508, 21249]
cream	sandwich	[802, 2986, 6256, 7785, 8853, 9198, 14755, 18449, 18897, 20928, 22537, 25449, 26659, 26663, 27569, 27721, 29803, 30339, 31770, 32479, 13863, 11195, 711, 795, 1910, 3090, 3953, 4201, 5082, 6192, 7051, 8383, 9150, 11532, 13891, 14058, 14285, 14288, 14547, 15788, 15921, 16004, 17226, 17904, 18027, 19119, 19681, 20028, 20029, 20618, 22269]
honey	lavender	[30, 142, 233, 370, 448, 459, 466, 507, 517, 564, 600, 639, 719, 1050, 1068, 1191, 1227, 1307, 1409, 1421, 1709, 1753, 1780, 1905, 1943, 1948, 1987, 2006, 2152, 2173, 2186, 2300, 2337, 2399, 2452, 2496, 2548, 2560, 2631, 2668, 2678, 2757, 2827, 3005, 3222, 3245, 3282, 3317, 3375, 3378, 3413, 3438, 3504, 3509, 3555, 3569, 3577, 3581, 3662, 3671, 3698, 3770, 3811, 3835, 3870, 3941, 4230, 4413, 4478, 4492, 4493, 4495, 4500, 4502, 4692, 4701, 4708, 4718, 4719, 4800, 4869, 4932, 4949, 4958, 4997, 5000, 5030, 5120, 5214, 5313, 5329, 5365, 5420, 5435, 5517, 5586, 5606, 5644, 5645, 5830, 5841, 5879, 5927, 6016, 6027, 6129, 6131, 6174, 6177, 6189, 6200, 6219, 6220, 6298, 6361, 6374, 6512, 6515, 6544, 6580, 6745, 6828, 6845, 6865, 6914, 7012, 7033, 7079, 7081, 7102, 7111, 7215, 7223, 7236, 7261, 7274, 7279, 7359, 7360, 7472, 7507, 7556, 7597, 7633, 7649, 7651, 7654, 7931, 7954, 7996, 8073, 8084, 8143, 8146, 8210, 8229, 8258, 8293, 8343, 8344, 8365, 8392, 8413, 8458, 8460, 8534, 8544, 8585, 8594, 8657, 8723, 8749, 8759, 8795, 8797, 8848, 8930, 9014, 9055, 9064, 9140, 9224, 9320, 9369, 9388, 9428, 9612, 9640, 9660, 9678, 9775, 9860, 9895, 9897, 9903, 9947, 9954, 10025, 10059, 10097, 10101, 10157, 10184, 10215, 10451, 10659, 10732, 10744, 10984, 10997, 11234, 11239, 11259, 11463, 11541, 11589, 11640, 11715, 11812, 11813, 11815, 12009, 12022, 12077, 12093, 12285, 12307, 12322, 12353, 12416, 12451, 12554, 12618, 12640, 12714, 12715, 12761, 12797, 12804, 12846, 12948, 13067, 13072, 13098, 13230, 13244, 13280, 13410, 13486, 13500, 13747, 13828, 13856, 13859, 13919, 13931, 13932, 13946, 13956, 14001, 14010, 14033, 14103, 14184, 14222, 14255, 14284, 14296, 14324, 14352, 14371, 14373, 14390, 14392, 14397, 14400, 14408, 14438, 14484, 14580, 14681, 14753, 14839, 14843, 14894, 14960, 14965, 14990, 15010, 15014, 15026, 15096, 15168, 15171, 15332, 15379, 15387, 15403, 15409, 15411, 15473, 15477, 15623, 15713, 15795, 15972, 16043, 16420, 16542, 16610, 16611, 16685, 16861, 16877, 16888, 16954, 16972, 17045, 17046, 17092, 17096, 17125, 17133, 17209, 17263, 17353, 17395, 17440, 17671, 17730, 17742, 17749, 17762, 17817, 17842, 17847, 17855, 17883, 17896, 17921, 17923, 17930, 17947, 17956, 17957, 17992, 17995, 18000, 18003, 18021, 18112, 18117, 18157, 18169, 18206, 18262, 18273, 18302, 18355, 18401, 18422, 18508, 18551, 18592, 18666, 18725, 18737, 18846, 19025, 19028, 19029, 19135, 19143, 19215, 19250, 19374, 19404, 19432, 19435, 19438, 19490, 19726, 19831, 19887, 19915, 19942, 19975, 20026, 20041, 20053, 20084, 20124, 20146, 20233, 20247, 20260, 20272, 20295, 20334, 20386, 20458, 20515, 20616, 20619, 20632, 20677, 20701, 20703, 20804, 20885, 20909, 20917, 20995, 21013, 21017, 21037, 21159, 21327, 21334, 21438, 21453, 21560, 21633, 21724, 21854, 21911, 22035, 22065, 22123, 22144, 22153, 22158, 22173, 22177, 22186, 22332, 22347, 22437, 22525, 22602, 22617, 22722, 22752, 22916, 22949, 22964, 23031, 23038, 23052, 23211, 23233, 23257, 23335, 23353, 23376, 23403, 23529, 23670, 23699, 23835, 23886, 23891, 23951, 24014, 24051, 24061, 24210, 24280, 24281, 24285, 24286, 24409, 24509, 24515, 24537, 24674, 24682, 24711, 24775, 24916, 24945, 25025, 25030, 25043, 25075, 25093, 25369, 25475, 25529, 25571, 25664, 25679, 25757, 25807, 25810, 25921, 25974, 26013, 26021, 26097, 26122, 26123, 26174, 26180, 26224, 26228, 26303, 26360, 26441, 26557, 26642, 26645, 26840, 26855, 26881, 26898, 26920, 26961, 27003, 27029, 27066, 27073, 27098, 27169, 27185, 27259, 27333, 27423, 27427, 27571, 27595, 27637, 27682, 27781, 27843, 27846, 27911, 27914, 27917, 27948, 27956, 28072, 28147, 28226, 28230, 28264, 28306, 28311, 28343, 28369, 28455, 28534, 28585, 28619, 28631, 28794, 28910, 28929, 28931, 28955, 28960, 28969, 29094, 29127, 29233, 29265, 29389, 29490, 29554, 29559, 29575, 29624, 29694, 29722, 29809, 29819, 29956, 29999, 30005, 30078, 30119, 30258, 30282, 30374, 30460, 30483, 30650, 30759, 30798, 30799, 30900, 30939, 31002, 31007, 31042, 31211, 31244, 31307, 31335, 31340, 31378, 31421, 31437, 31470, 31542, 31591, 31608, 31653, 31670, 31690, 31733, 31793, 31861, 31868, 32056, 32198, 32239, 32254, 32257, 32259, 32302, 32362, 32461, 32484, 32520, 32627, 32692, 32811, 32826, 32986, 33008, 33009, 33012, 33089, 33101, 33113, 33162, 33246, 33257, 33268, 33273, 33389, 33445, 33477, 33480, 33547, 33582, 33647, 33764, 33805, 33807, 33897, 18750, 1546, 2031, 3166, 9416, 13700, 16374, 18062, 33195]
green	onions	[8037, 13285, 21215, 32337, 3148, 4579, 5629, 6705, 7432, 15845, 15994, 25690, 28271, 29090, 2950, 4196, 7885, 2296, 2680, 4703, 5777, 6113, 267, 584, 776, 794, 1090, 1347, 1463, 1597, 1624, 1944, 2035, 2049, 2071, 2106, 2197, 2283, 2298, 2458, 2527, 2597, 2755, 2802, 2866, 3005, 3055, 3086, 3143, 3257, 3465, 3499, 3502, 3927, 4218, 4315, 5072, 5415, 5437, 5662, 5838, 6039, 6040, 6150, 6237, 6420, 6571, 6661, 6975, 7165, 7465, 7683, 7743, 7831, 8423, 8519, 8553, 8556, 8641, 8705, 8885, 9647, 9650, 9722, 9765, 10019, 10487, 10552, 10638, 10744, 10966, 10978, 11102, 11136, 11451, 11471, 11659, 11698, 12081, 12162, 12189, 12196, 12248, 12271, 12457, 12557, 12876, 13081, 13236, 13251, 13544, 13895, 13919, 14086, 14160, 14608, 15170, 15281, 15512, 15785, 15847, 16095, 16476, 16603, 16774, 17106, 17114, 17528, 17534, 17948, 17987, 18124, 18181, 18185, 18190, 18428, 18796, 18948, 19105, 19386, 19517, 19806, 19809, 19982, 20167, 20511, 20813, 20871, 20877, 20897, 20899, 21154, 21228, 22245, 22310, 22369, 22376, 22597, 22702, 23096, 23209, 23512, 23779, 24169, 25099, 25225, 25394, 25454, 25848, 25968, 26186, 26279, 26361, 27445, 27471, 27844, 27905, 28136, 28170, 28222, 28754, 28757, 28847, 28973, 29484, 29584, 29619, 29764, 29836, 30129, 30143, 30995, 31331, 31523, 31546, 31586, 31590, 31872, 31945, 32090, 3698, 8070, 9672, 9922, 10110, 16305, 23035, 4830, 12847, 20208, 20441, 21220, 21583, 22032, 23150, 24184, 25779, 27229, 15004, 229, 443, 1311, 1599, 2193, 3044, 4014, 4070, 4185, 4534, 4782, 5751, 5835, 6021, 6074, 6285, 6339, 6340, 6362, 6592, 7149, 7749, 8519, 8608, 8956, 9204, 9213, 9324, 9447, 9679, 9836, 2167, 2820, 3239, 3480, 4497, 4498, 4713, 4714, 7468, 7976, 10781, 6344, 28232, 8598, 4424]
best	flavor	[336, 406, 4097, 8065, 19769, 20085, 26291, 27060, 27996, 29445, 17236, 919, 12416, 24814, 4507, 14937, 29177, 14812]
cooked	salmon	[110, 178, 432, 730, 1404, 1486, 1541, 1819, 2248, 3150, 3628, 5703, 6700, 6858, 9455, 10614, 10879, 11080, 12853, 2096, 6003, 17983]
horrendous	wait	[13517, 27493, 1843, 13019, 23705, 1589, 15151, 4091, 28547, 29256, 3796, 5957, 9943, 2266, 0]
awesome	bbq	[4137, 4818, 6633, 6656, 12099, 12259, 14919, 15626, 16896, 18003, 20520, 22354, 26713, 29239, 32874, 33714, 35790, 36166, 36654, 79, 664, 3150, 7393, 7477, 10993, 11920, 12556, 1424, 4891]
great	experience	[98, 497, 1854, 3278, 5791, 6085, 8906, 10396, 11998, 14447, 18480, 18843, 20199, 21659, 22638, 4178, 5471, 9731, 16824, 17611, 891, 3001, 3100, 4770, 5459, 6289, 8002, 8650, 8926, 9061, 12895, 13156, 15444, 15824, 16144, 17867, 19040, 22572, 26247, 27113, 27512, 28491, 31745, 33653, 33856, 34542, 37959, 38055, 38975, 40780, 40932, 42595, 42753, 45703, 46536, 49671, 589, 1702, 3351, 3781, 4191, 4577, 10477, 13324, 15225, 15260, 17766, 19972, 21692, 28724, 9168, 11591, 16192, 46, 355, 1313, 5806, 6377, 8217, 11438, 20139, 21338, 22318, 23538, 31859, 7024, 13666, 19962, 21265, 23537, 23688, 23964, 511, 661, 1642, 2372, 3587, 5015, 5334, 7077, 7833, 9511, 13069, 13486, 17606, 20065, 20978, 22344, 22374, 26978, 28882, 29436, 34361, 36578, 122, 3565, 4513, 9277, 11026, 12709, 12878, 13300, 13662, 13940, 14474, 14858, 15065, 15505, 16460, 16999, 17039, 18145, 95, 5597, 7950, 10030, 363, 1465, 1736, 2742, 3836, 4951, 11149, 12872, 17043, 17073, 17651, 18014, 20656, 21930, 22340, 22509, 24859, 24893, 29446, 33442, 34757, 947, 10322, 14283, 15187, 15645, 16524, 17628, 17938, 20551, 20915, 80, 2212, 5893, 6994, 8904, 9410, 13591, 16253, 16421, 1166, 2681, 7739, 23, 185, 3407, 4331, 6796, 8901, 5673, 6959, 9207, 12907, 2409, 3877, 11674, 24374, 1298, 1339, 5647, 10949, 11339, 11777, 13507, 16855, 17119, 17744, 18878, 19324, 20148, 4661, 420, 2866, 2903, 3056, 9926, 10058, 10331, 6028, 9172, 21886, 18507, 34163, 1850]
okay	food	[216, 3895, 7704, 10838, 11257, 20687, 26421, 34262, 37036, 39754, 2301, 24986, 449, 14239, 9978, 17571, 2073, 3658, 6353, 22356, 7408, 16017, 9897, 23287, 18218, 15303, 7972, 1642, 3860, 4083, 8674, 11442, 7853, 12021, 8004]
salt	caramel	[286, 370, 2521, 3328, 5264, 11500, 13016, 13975, 14400, 16315, 16342, 17374, 19185, 19340, 19662, 21092, 27163, 28856, 30947, 32461, 32817, 33236, 22537]
long	way	[6892, 7025, 14587, 25266, 17430, 20522, 12602, 14249, 23166, 8487, 5564, 294, 5463, 13162, 15569, 16483, 20921, 22215, 22909, 16249, 2995, 8332, 13335, 22609, 17525, 2395, 11798]
pork	fat	[7746, 14088, 17096, 17457, 17955, 22498, 24, 670, 1894, 1960, 3289, 3652, 4130, 5002, 7975, 8954, 8957, 9513, 9952, 12131, 13726, 15546, 16380, 16667, 16742, 16920, 17474, 19933, 20392, 20664, 21487, 23195, 24318, 24888, 25028, 26963, 28112, 28603, 29107, 14900, 17252, 22782, 27230, 29852, 31429, 33926, 34773, 4829, 4833, 11142, 17619]
small	space	[8618, 15044, 20266, 28569, 7037, 1068, 10410, 12143, 19368, 19453, 20069, 22995, 24195, 27996, 28624, 29630, 32248, 17876, 19684, 21121, 22939, 25018, 5147, 8720, 13514, 14197, 21508, 10034, 13124, 1879, 7270, 12896, 26878, 360, 1480, 1673, 7645, 12846, 13223, 14757, 20412, 22123, 22313, 4277, 9688, 10794, 11933]
bbq	experience	[1268, 12990, 15682, 16772, 26938, 30813, 9339, 2867, 3146, 8208, 8620, 9167]
best	restaurants	[20646, 31309, 307, 378, 934, 985, 999, 1545, 1847, 1884, 8330, 10090, 11387, 13672, 14698, 14983, 15074, 15362, 16873, 16937, 17609, 1793, 4631, 2601, 3621, 8110, 3404, 9149, 9928, 10453, 11842, 14293, 14295, 1597, 14065, 18279, 19751]
good	pastries	[28979, 35334, 4556, 5533, 10719, 16527, 17216, 17566, 18185, 22268, 25829, 28423, 28447]
chocolate	souffle	[557, 904, 4163, 6987, 7256, 7453, 7975, 10516, 10585, 11779, 12515, 12891, 14449, 15118, 15202, 15780, 18923, 22256, 24660, 26032, 26742, 27393, 30208, 32599, 33245, 34682, 35300, 36078, 37703, 38314, 39815, 40352, 40363, 42860, 46063, 46948, 47447, 19047, 463, 811, 836, 861, 1586, 1818, 2479, 3358, 5077, 5283, 5346, 5387, 5579, 6718, 7234, 7603, 9547, 9879, 9930, 10239, 10677, 11094, 11948, 12065, 14919, 17249, 18426, 18470, 19575, 20471, 22013, 22017, 22065, 22672, 22907, 23499, 25520, 26159, 26185, 26703, 26899, 27714, 28498, 29808, 30344, 31147, 31254, 31413, 31666, 32302, 32732, 33257, 33958, 35142, 35187, 35424, 37265, 38197, 39704, 40264, 41974, 42456, 43729, 44618, 45180, 46852, 47051, 47290, 48139, 48640, 49067, 49784, 49964, 3044, 12636, 18396]
perfect	broth	[5460, 6513, 8905, 8912, 15099, 19041, 20109, 20935, 27826, 28800, 16917, 23534, 23946, 26575, 26641, 102]
shredded	pork	[12134, 505, 993, 1112, 1531, 2406, 2422, 2424, 5046, 5080, 5106, 5185, 5190, 7383, 7752, 7878, 8647, 8901, 9996, 10782, 11429, 11902, 13118, 13279, 13348, 14344, 15388, 15812, 17194, 17364, 19731, 21304, 21526, 22170, 22598, 22780, 23376, 24358, 24906, 24909, 24913, 25338, 25566, 25839, 26282, 26371, 26391, 28320, 29122, 30113, 30496, 30911, 32082, 16626, 5358, 17435, 143, 20689, 25567]
banana	waffle	[45, 2270, 2914, 6867, 7215, 8134, 10587, 13250, 14618, 15211, 16303, 16854, 17271, 17689, 17701, 18911, 20363, 20675, 21407, 22602, 22610, 4645]
extra	spicy	[1881, 6968, 7045, 11761, 5851, 13413, 13703, 14792, 26674, 28172, 30360, 35347, 5106, 2920, 11990]
popular	restaurant	[2870, 22248, 19858, 3818, 606, 7832, 7075, 1045, 22045, 3065, 8360]
good	broth	[5893, 7597, 8864, 19113, 22078, 22330, 22818, 23181, 26808, 26980, 27268, 365, 1266, 2371, 5371, 6232, 7009, 9286, 9843, 10972, 13276, 13996, 16274, 18214, 20835, 23385, 31109, 31368, 32961, 6569, 1573, 5825, 1647, 33208]
favorite	ramen	[1625, 1626, 6604, 9157, 13885, 15442, 15623, 19848, 20329, 21879, 29214, 11748, 26015, 26770, 31392, 31797, 8000, 11740, 35486]
pork	sandwiches	[5176, 18121, 22732, 2848, 19071, 22855, 23415, 24667, 25330, 27043, 32941, 1246, 5303, 6210, 7809, 11563, 16305, 18647, 19300, 23051, 23231, 23812, 308, 3144, 6893, 7338, 10104, 10695, 11085, 12936, 13946]
soooo	good	[3738, 9370, 9571, 16068, 18308, 19461, 23051, 2146, 2820, 5302, 5716, 7537, 9020, 10853, 15229, 15773, 16775, 18963, 23297, 23708, 32466, 32723, 1623, 4041, 8039, 13312, 15207, 19721, 19736, 21099, 23940, 33326, 34257, 37242, 44044, 48964, 3509, 4014, 5294, 9438, 15471, 15533, 18709, 22710, 22729, 23053, 23225, 26158, 30550, 32085, 32275, 1634, 3569, 4756, 5580, 6194, 8803, 10332, 10362, 18465, 18713, 18947, 19324, 19817, 21596, 21879, 22260, 22307, 4184, 4614, 8026, 1691, 6534, 12347, 17209, 25473, 27090, 29720, 31505, 206, 979, 3362, 8725, 8727, 8824, 9926, 11492, 14039, 14101, 19084, 20038, 4890, 7573, 13039, 13687, 15368, 18277, 18461, 31460, 5131, 7542, 8137, 13728, 14436, 14844, 15881, 17424, 1843, 7547, 3036, 8094, 9817, 3102, 3559, 8803, 12879, 13984, 17494, 18064, 21028, 23048, 25063, 25863, 33440, 35060, 570, 1003, 2996, 13518, 23472, 23999, 9437, 4573, 5715, 1190, 8543, 15, 4619, 7352, 14078, 14781, 17044, 23441, 28505, 1167, 1586, 4011, 7598, 7653, 9427, 9604, 13246, 13693, 14529, 16172, 17002, 17043, 19695, 20699, 1531, 9108, 6658, 7785, 859, 9939, 12770]
good	luck	[3265, 7292, 8429, 28842, 2118, 6177, 7487, 14121, 47311, 21980, 491, 14095, 15137, 720, 1257, 3114, 4391, 9119, 19733, 2299, 19668, 5075, 2018, 9304, 4930, 12477, 13059, 4674, 15902, 18968, 1410, 7384, 10547, 4011, 1729, 2870]
refried	beans	[15110, 81, 84, 5096, 7829, 11722, 13453, 16335, 22293, 22931, 26372, 34, 1490, 2159, 2182, 2677, 3466, 3559, 3949, 5253, 5603, 6014, 6282, 6502, 6707, 1258, 1463, 2641, 3410, 3624, 4233, 6158, 10023, 11776, 13239, 13466, 13780]
ood	service	[27601, 46050, 48306, 19922, 28212, 4844, 28412, 32668, 8852, 10275, 11369, 8540, 19087, 22121, 45815, 8609, 21897, 22397]
roasted	pork	[762, 4168, 4512, 18135, 31255, 6510, 15801, 19797, 24520, 4824, 7992, 18219]
hot	fudge	[647, 777, 2337, 2429, 2722, 3093, 3310, 3577, 4014, 4137, 4167, 4708, 5592, 7261, 7814, 7816, 8250, 8331, 8724, 8848, 9237, 9573, 10612, 10615, 11016, 11354, 12100, 12285, 13245, 13391, 15427, 15600, 15610, 17464, 19332, 20586, 21498, 22704, 22764, 22854, 24324, 25571, 26041, 26327, 26983, 27864, 29748, 30798, 31678, 32781, 33201, 33580, 30, 833, 1360, 2166, 3680, 6652, 17573, 17637]
numerous	times	[6381, 15360, 16776, 18672, 19610, 34312, 35775, 814, 32359, 4821, 537, 19310, 28904, 5384, 9793, 16977, 1953, 7377, 9845, 13394, 2531, 4812, 9033, 30309, 3316, 4832, 6728, 10921, 2975, 10365, 12447, 3897, 3408, 13120, 1325, 5704, 6110, 13338, 6771, 9372]
two	friends	[2378, 7996, 2784, 20617, 14129, 41508, 4055, 15732, 27325, 15190, 8702, 15875, 17760, 23108, 27329, 28674, 28995, 8128, 10215, 3283, 6658, 26454, 17947, 9341, 12487, 13352, 14, 395, 17872, 468, 8334, 3897, 14296]
cream	places	[51, 676, 1170, 1490, 3409, 3491, 4516, 5235, 5853, 8277, 10448, 11956, 12252, 13222, 13278, 14614, 15921, 16048, 16529, 18177, 18587, 20737, 21259, 21350, 22571, 22860, 24138, 25501, 29918, 29992, 33278, 33546]
chicory	coffee	[4085, 4503, 6564, 7777, 8606, 9407, 9635, 10660, 14758, 16954, 17833, 19707, 19902, 22223, 23751, 24074, 24932, 25011, 25323, 25681, 25764, 26156, 26345, 27546, 27738, 27849, 28029, 28418, 28905, 29643, 30107, 30472, 32085]
best	sashimi	[21651, 94, 1309, 3120, 4535, 6168, 6671, 6924, 8229, 8546, 9235, 9444, 11076, 11808, 4897]
amazing	cream	[3460, 3581, 6613, 11087, 12804, 26628, 30096, 30404, 32092, 6376, 5882, 25356, 919, 8158, 14875, 29482, 17386]
days	ago	[17612, 22900, 24005, 25308, 33583, 5140, 15410, 43080, 12171, 14289, 24934, 2785, 12095, 23222, 4440, 1910, 8222, 21325, 1728, 3975, 10227, 24976, 12874, 18414, 20060, 35651, 24243, 5669, 11258, 6744, 9131, 13432, 19218, 6272, 7953, 276, 5150, 7057, 16117, 18600, 19186, 9155]
sweet	waffle	[1911, 3059, 3855, 4093, 5069, 5321, 6782, 7997, 9263, 9402, 9906, 10027, 13244, 14722, 14743, 16228, 18205, 18384, 18638, 20220, 22036, 23367, 23368, 23824, 23424]
cream	place	[377, 540, 1532, 1872, 2535, 3457, 3561, 3717, 4222, 4768, 5176, 5607, 8522, 8836, 9036, 9486, 11047, 11077, 12740, 12820, 13029, 13870, 14212, 14414, 14632, 15501, 16312, 16677, 17015, 17352, 17793, 18501, 19693, 20550, 20702, 20765, 20829, 21048, 21848, 22568, 22608, 22823, 24049, 24645, 24949, 24953, 26339, 28026, 29339, 30466, 30674, 30755, 30805, 31132, 31277, 31560, 32390, 32487, 32543, 32871, 33405, 33901, 4320, 8363, 16697, 18667, 29241, 31984]
ippudo	ramen	[163, 1943, 3928, 7153, 8004, 10587, 13714, 15409, 15782, 17213, 17995, 21687, 22168, 22918, 23647, 24964, 25241, 25615, 28641, 36479, 1988, 4795, 18437, 19131, 20789, 21112, 27648]
shishito	peppers	[203, 2487, 2675, 5972, 6724, 7833, 7837, 9014, 9457, 9628, 9636, 10761, 11671, 14352, 19135, 19164, 20583, 23417, 26346, 31322, 36745, 36748]
flavorful	broth	[6995, 11015, 18552, 19741, 21866, 23930, 25396, 26302, 26817, 5225, 7477, 8513, 9798, 9801, 10492, 10700, 11238, 11291, 11515, 11908, 12639, 16241, 19936, 20766, 20820, 22765, 24205, 26390, 26554, 26785, 26854, 27588, 30031, 30361, 32354, 33010, 34369, 1103, 16545, 21301, 24794, 29908, 32993]
white	wine	[9403, 11398, 18314, 5779, 2901, 7892, 13285, 13590, 17048, 27097, 27365, 37123, 40562, 46253, 24482, 35208, 269, 10720, 17465, 17472, 17917, 5080, 5162, 7452, 9135, 9648, 9839, 14537, 15023, 8824, 3427, 6612, 6625]
smith	apple	[53, 304, 456, 499, 651, 2470, 2481, 3485, 4310, 4912, 5344, 6597, 7239, 8070, 8294, 9540, 10783, 11885, 12176, 12232, 12392, 12518, 13997, 15045, 15065, 15993, 16194, 16510, 16658, 20904, 24346, 26217, 27504, 28011, 31701, 31927]
bomb	food	[3606, 14392, 2992, 27951, 7343, 23571, 11567, 5638, 8682, 3742, 10139, 12748, 2244, 1466, 6090]
kotteri	broth	[2743, 3288, 3810, 3813, 3991, 6792, 13165, 14678, 14687, 16096, 17277, 19546, 22070, 28510, 30955]
red	dessert	[5538, 8810, 1496, 9634, 23572, 32534, 38807, 38809, 40968, 25470, 13865, 17807, 11162, 18012]
two	flavors	[7, 488, 2094, 2925, 3384, 3668, 4330, 4992, 5616, 6297, 6618, 7401, 9370, 10302, 10412, 12785, 13932, 14119, 14556, 16371, 16389, 16497, 17022, 17748, 18670, 19374, 19623, 19742, 20560, 20845, 22809, 23263, 23449, 23982, 24348, 24625, 25008, 25879, 26650, 28814, 29998, 30151, 30544, 30612, 31403, 14234, 4306, 3377, 9590, 472, 1012, 3411, 17141]
crispy	crust	[2809, 11580, 3507, 9192, 11493, 18990, 24198, 24457, 25824, 27271, 39910, 48638, 7945, 19905, 27360, 3615, 9802, 4960, 2424, 3933, 15046, 11575, 15351, 5635, 6384, 6740, 7741, 9060, 9185, 10410, 10458]
green	tea	[6374, 7448, 9852, 13539, 16069, 17316, 25644, 26959, 28667, 29891, 1369, 1941, 3264, 3266, 4279, 4729, 5001, 5503, 5738, 7088, 12772, 27750, 32608, 89, 15953, 2431, 12592, 15953, 18761, 19799, 19818, 22514, 26109, 27622, 28815, 20760, 5, 3438, 4578, 6925, 7556, 8144, 9804, 10041, 10193, 15296, 15891, 17603, 17671, 17706, 18460, 18917, 19657, 19658, 19978, 20996, 22244, 25076, 25723, 26497, 26498, 27168, 27176, 28681, 28721, 28823, 28870, 29546, 29665, 29667, 32083, 32085, 32097, 33327, 33329, 33758, 34075, 34293, 34302, 34404, 16080, 28129, 10201, 10527, 13971, 53, 181, 330, 331, 2031, 2077, 3102, 3117, 3591, 3765, 3801, 4104, 5624, 5723, 5725, 6037, 6091, 6122, 6592, 7366, 7402, 7549, 7568, 7638, 8384, 10217, 11168, 13048, 4154, 15340, 1163, 1166, 2164, 2268, 3005, 4238, 5546, 15209, 15257, 15306, 15668, 17181, 19818, 21310, 4379, 13660, 25619]
two	appetizers	[23188, 28532, 33026, 2599, 24054, 1552, 7186, 19325, 25552, 6382, 11880, 1428, 2937, 6708, 7172, 10262, 13628, 14606, 14615, 14908, 15584, 18085, 21373]
beautiful	place	[773, 2789, 4862, 7093, 7511, 12865, 26006, 26668, 30891, 31485, 33676, 36828, 38146, 40083, 40102, 43083, 44781, 4138, 22337, 14499, 7784, 11546]
flavorful	meat	[8053, 28191, 30830, 1968, 5741, 21403, 2606, 7853, 7719, 1422, 4093, 7380, 33003, 2664]
big	group	[1355, 12967, 14759, 3442, 3945, 7542, 8562, 17477, 21752, 23321, 24365, 33876, 7818, 18444, 21387, 27353, 1542, 5220, 7167, 8487, 9308, 15045, 16765, 9448, 18707, 21002, 23741, 33602, 34665, 34991, 35188, 2599, 3669, 6479, 8515, 9838, 11669, 14810, 15428, 18386, 2073, 2898, 4854, 5268, 6394, 7965, 8877, 9233, 7134, 13152, 19863, 23620, 24316, 28659, 31229, 32451, 36399, 16675, 10360, 11834, 332, 871, 3790, 5276, 92, 4557, 20096, 12560, 15456, 18925, 21573, 1405, 7878, 10422]
different	dishes	[692, 6627, 7211, 10608, 11574, 12723, 13316, 17117, 8801, 23169, 25169, 30687, 33099, 43054, 1344, 7414, 16191, 27862, 6688, 8028, 11100, 36568, 5438, 6674, 9278, 12272, 618, 4939, 135, 4393, 5864, 7821, 8205, 4890, 5338, 6104, 1782, 14064, 19474, 9986]
noodle	dish	[13914, 22213, 2427, 12465, 21951, 22991, 110, 1118, 9334, 3, 9493, 11397, 19663, 9338]
